PB/L9/s-EB/4/bs-NO/(1,R)/b
PB/L8/s-EB/3/bs-NO/(1,R)/b
PB/L7/s-EB/2/bs-NO/(1,R)/b
PB/L6/s-EB/1/bs-NO/(1,R)/b
PB/L5/s-EB/8/bs-NO/(1,R)/b
PB/L4/s-EB/7/bs-NO/(1,R)/b
PB/L3/s-EB/6/bs-NO/(1,R)/b
PB/L2/s-EB/5/bs-NO/(1,R)/b
PB/R2/s-EB/5/bs-no/(1,L)/b
PB/R3/s-EB/4/bs-no/(1,L)/b
PB/R4/s-EB/3/bs-no/(1,L)/b
PB/R5/s-EB/2/bs-no/(1,L)/b
PB/R6/s-EB/1/bs-no/(1,L)/b
PB/R7/s-EB/8/bs-no/(1,L)/b
PB/R8/s-EB/7/bs-no/(1,L)/b
PB/R9/s-EB/6/bs-no/(1,L)/b
